3 10000
0.4476441345 0.4417105263 0.6201288106
0.4565717331 0.1857081364 0.3698700308
0.6160371680 0.6477413124 0.0641765245
0.7419721413 0.2464185265 0.7483476002
0.3863857584 0.2885712148 0.1985227367
0.1591467102 0.5692325355 0.2151803222
0.4536677481 0.0169679511 0.9367260818
0.9200912505 0.7021512990 0.9671519467
0.8709435428 0.7561945458 0.3373800551
0.2651948074 0.6245863213 0.3112924630
0.8087690262 0.8230543529 0.8524771063
0.6144377675 0.0307239848 0.3813971833
0.3960882758 0.7519067510 0.9407475079
0.4889400252 0.9053424173 0.6754857934
0.0792496279 0.4942617639 0.1838258839
0.5428151718 0.9276745728 0.2988067636
0.4663779264 0.0526696528 0.4549400606
0.4693072401 0.9107983478 0.8352389014
0.7146281977 0.6617296228 0.9791324190
0.8490774570 0.0698347915 0.6054332857
0.2886702278 0.9299674907 0.8256836472
0.5708603299 0.5055421156 0.7307549818
0.3469415025 0.7532324571 0.0953695669
0.4899171850 0.0904085237 0.0172225275
0.3481583419 0.6866878718 0.3656533432
0.4405149020 0.4651121751 0.8654751199
0.5300540857 0.5616172586 0.7875828071
0.7617034368 0.8555280837 0.9116447752
0.5141462964 0.8138677138 0.9433638320
0.9268683823 0.8239011856 0.4197180881
0.4089394625 0.6198237548 0.8558119410
0.0593774597 0.4068615625 0.2494010760
0.4560306515 0.1761324836 0.8068044788
0.7128873880 0.6428952757 0.1215606677
0.4640254172 0.4647477244 0.0100073636
0.1911187583 0.3964827009 0.5224125153
0.3385293309 0.5665594429 0.6493253306
0.9363261145 0.7174213857 0.0483737422
0.9071119597 0.7898125093 0.8999247472
0.9888392191 0.3841440042 0.8109416393
0.9645359892 0.1994831291 0.7200726024
0.3274974898 0.9913904464 0.9477369320
0.5327094151 0.3381004877 0.6248396441
0.1425358237 0.3143328744 0.6646336236
0.0263138570 0.4237633367 0.7188522036
0.9671722808 0.1233839453 0.3263219310
0.0450818365 0.2607228099 0.7444565876
0.8933141893 0.6873072077 0.1343273621
0.2737109580 0.0491954303 0.6767104008
0.5835992702 0.8186473531 0.1625061490
0.2402905043 0.4177140397 0.4948208165
0.7986283059 0.3773511482 0.9653834853
0.3895340927 0.3605699583 0.0810464893
0.4349592234 0.8070219620 0.5929411552
0.2035756430 0.0433845728 0.4563396274
0.2530364752 0.2121925115 0.8620416762
0.9660810299 0.7157242239 0.7032633929
0.1176474048 0.2290715465 0.0240218119
0.1622846000 0.9874681354 0.3710571172
0.6347442970 0.0949245644 0.3391498274
0.5649201498 0.6271040052 0.7117571575
0.4258451067 0.0651068900 0.6164755464
0.1930392904 0.1309774327 0.1681573867
0.0783633319 0.4693879550 0.4762652126
0.6481255545 0.3235932713 0.3216607830
0.2057164357 0.6265064910 0.7635992946
0.5895861348 0.0743579605 0.4117223327
0.7134384318 0.2825099873 0.1849424470
0.5287944176 0.4153031538 0.5631802988
0.2334404005 0.1040376738 0.0649383176
0.9395710941 0.1860156895 0.3991703008
0.2235248808 0.7714651157 0.6286798942
0.7381429917 0.2047651436 0.1457938571
0.1983512264 0.3258362886 0.7272068523
0.1310061244 0.3255146222 0.1023897587
0.6936966980 0.6924214362 0.8893071457
0.6097175550 0.9310188256 0.5726660683
0.8622374406 0.4528635633 0.1440735385
0.5787387068 0.7134032721 0.1518792642
0.0426224356 0.9857276717 0.6129745520
0.2384570248 0.6996986917 0.8650352806
0.0401305051 0.7421528353 0.5582742683
0.1070354780 0.0930798684 0.6747476331
0.1594441834 0.3279817677 0.0963003113
0.5747619754 0.6195906948 0.0881624828
0.3284180454 0.6529798939 0.5167432015
0.7286612444 0.0531057036 0.5668631580
0.5583535237 0.3117566846 0.5290705385
0.6349608238 0.8857781719 0.4205934802
0.4391520294 0.3901800091 0.0535767641
0.3786144574 0.6230026435 0.6311601212
0.6958447680 0.3944365340 0.4275333143
0.1424953613 0.4162978002 0.0712345521
0.6914338758 0.4953797404 0.0135054235
0.4417562760 0.6977761229 0.9355957844
0.3749713492 0.3971199739 0.3294956377
0.7127505421 0.2087169458 0.9372419643
0.2756657217 0.9121827713 0.7105637458
0.9856273235 0.6856438078 0.8663266614
0.6379589473 0.9774112472 0.1772752235
0.3804914606 0.5249159511 0.4386184042
0.1170447056 0.7054014535 0.0796704532
0.9374447080 0.3699182693 0.9292900988
0.8298066763 0.8477824188 0.6716770357
0.6163769616 0.5509870893 0.8591906926
0.0787426972 0.9471327326 0.6898880213
0.1401556960 0.5814749551 0.3088362863
0.1188161805 0.9635143421 0.9694059301
0.2819317819 0.4275275214 0.3651828698
0.7593805758 0.1293892250 0.5907602087
0.2605447733 0.2656021049 0.9088381865
0.5509902385 0.9428269788 0.9459845423
0.8016458225 0.9434070517 0.3374797465
0.8325011428 0.0665668945 0.3425017107
0.8254749846 0.3870112125 0.2863865579
0.8129103590 0.1396195025 0.8810550313
0.0901320202 0.4278807271 0.5625672089
0.7526547885 0.5088096738 0.4107091392
0.7675798684 0.0297430331 0.1562824956
0.7722458310 0.5406954891 0.9675234631
0.2077487469 0.2484741634 0.3708753864
0.3973531917 0.2239971651 0.6301651839
0.1312670957 0.8128720925 0.9974562128
0.5099522030 0.5044910666 0.6515467628
0.6486174029 0.0200033739 0.4963218429
0.4105961749 0.8937552013 0.0649806045
0.7736416952 0.8459397754 0.7407510814
0.4180789288 0.5680151707 0.8813297624
0.7666559047 0.7306629229 0.4072080599
0.4952214829 0.0416515922 0.4553363981
0.1330910386 0.6974016684 0.2735634891
0.2616230433 0.9013856503 0.5058689760
0.2136245377 0.1403279588 0.3592473881
0.2994042282 0.8969122308 0.0950194890
0.1563152671 0.2934724157 0.7165458114
0.8041998655 0.9452432594 0.4218818716
0.7443280335 0.0117757522 0.0809510876
0.5513171869 0.7836495458 0.5128192451
0.4859158926 0.7219016678 0.4068351253
0.0110946080 0.7845372786 0.0603072803
0.6849194269 0.4997603435 0.8508615243
0.9561866817 0.9889153929 0.5662263931
0.8079842349 0.0620255293 0.0241657304
0.8610799646 0.8283039302 0.4215227536
0.4729269161 0.5314786985 0.2139946295
0.9089085201 0.9953555781 0.2373371995
0.7283970757 0.5191329032 0.9817457527
0.9680293623 0.9030600974 0.7641386931
0.1734344720 0.1791537181 0.2298054902
0.7467826475 0.0296229946 0.5691336485
0.4751152366 0.0974029778 0.9155749640
0.3917563827 0.7294605535 0.4075665782
0.8517885713 0.3423087399 0.9036893760
0.6009230724 0.2462815466 0.6609233724
0.1687871741 0.1534257541 0.2731050846
0.0708350214 0.8039913719 0.1502304688
0.6425257231 0.8378089853 0.2077047853
0.8193337177 0.9473584608 0.8950527074
0.2682094316 0.0764123440 0.3133673810
0.1887652429 0.6383592176 0.3798124284
0.1559748400 0.1818651758 0.4357327336
0.5946737611 0.6377641249 0.3212721406
0.8893438453 0.2040427071 0.4301440195
0.8702990282 0.4741487940 0.1300312304
0.8729603571 0.4117552522 0.0031172064
0.6834514255 0.9972925504 0.7222648894
0.9104001817 0.5210757352 0.6691634391
0.0027842564 0.1299198860 0.3589649669
0.0929270646 0.5125492769 0.5316783913
0.7596511323 0.6764018310 0.4773667952
0.2605815410 0.1544165865 0.7474200503
0.8704146705 0.0765632409 0.3015306992
0.9912941537 0.8602120799 0.5656479193
0.9076533171 0.2521779039 0.3459986746
0.1789567237 0.1502917249 0.3098399672
0.9548754945 0.4550609868 0.1862587403
0.1799183579 0.0564985479 0.7239028100
0.8784789789 0.7750934264 0.3239492708
0.3107466650 0.2107667768 0.3062530512
0.0983000769 0.6413083044 0.4996538590
0.6072437466 0.3116352048 0.9762351500
0.0654655413 0.7607361121 0.7328737373
0.9993728193 0.9516738160 0.4802598455
0.1800345320 0.4277666667 0.5362685890
0.7933204913 0.3196302664 0.9424587572
0.1919467602 0.8263849676 0.3802764621
0.9086414505 0.7401166406 0.6080517064
0.2129923319 0.6486570600 0.2797616078
0.5001480526 0.0835505376 0.9865979093
0.0168042964 0.5069848561 0.3096617113
0.2178258058 0.1092270716 0.3352653152
0.5834020194 0.3048496755 0.5261549901
0.4404462557 0.6385904109 0.3426876161
0.5344886975 0.3874128253 0.5184370449
0.0373122942 0.9072063564 0.0700449562
0.7438811169 0.7303866454 0.2001966040
0.4167278219 0.1792926455 0.1914011976
0.3433721885 0.6945393955 0.9240413628
0.4124135604 0.1262242434 0.7611190378
0.3474615834 0.8094825460 0.2467368969
0.4267011195 0.9440112545 0.3048775017
0.3033597645 0.6952791549 0.3033213261
0.4755375833 0.4021276669 0.3645528501
0.7866386702 0.1270897048 0.4145155949
0.6313923332 0.9161457833 0.6154148230
0.8507614070 0.7707037482 0.1581981148
0.6842422985 0.9709965415 0.7404247510
0.9362592822 0.5778146853 0.5453998218
0.2514640175 0.1722926941 0.5208986436
0.6388602023 0.7113383004 0.4901873378
0.1321491846 0.8636407546 0.4118028655
0.9185635348 0.3016968592 0.5820260029
0.4388761703 0.7900009840 0.9157746929
0.7941862550 0.9226103962 0.6415064061
0.5356826337 0.6401258378 0.6736916764
0.0009687669 0.4582291749 0.1203933320
0.2319600879 0.7725886933 0.1318534648
0.6117241471 0.3488688658 0.0298562974
0.6705113067 0.1500862941 0.4914128427
0.4402632032 0.2457704638 0.7327212183
0.5949627946 0.9034942637 0.6325637407
0.9993435223 0.2483485999 0.1636579611
0.0970279945 0.0583357101 0.1486384734
0.3725486463 0.9394463659 0.0672519679
0.9581812307 0.1971869164 0.9494121832
0.4622068701 0.6604325688 0.0689129971
0.4124755324 0.4917528879 0.4041527442
0.5263570997 0.1186193934 0.1453823738
0.2432227493 0.4559130644 0.2627285420
0.0468153910 0.3938663172 0.7842086123
0.1345511074 0.0307663074 0.7364191300
0.6017830796 0.3694424900 0.9024742789
0.1940268244 0.4386173788 0.2350737643
0.9760613786 0.6166155754 0.7639939890
0.4706498242 0.2306958454 0.1190306102
0.9092018033 0.3544752501 0.8697510494
0.9523352195 0.8860016660 0.6899964309
0.5659777978 0.2925573697 0.0683732302
0.4739269073 0.7634554309 0.2181927738
0.2851578303 0.0811754449 0.6696951653
0.8412163747 0.5841276792 0.5049106285
0.4911048122 0.3505883021 0.9181956901
0.2867944255 0.3482137825 0.8932441158
0.2588149367 0.3958002950 0.9301466202
0.3991398558 0.7505033706 0.5819728195
0.3005310825 0.4092251819 0.1335445160
0.9506368131 0.5888619707 0.3394606472
0.3056904858 0.1143969827 0.9054381313
0.4548291222 0.3757755694 0.6851289986
0.0493222587 0.8277894488 0.7058258433
0.8809048649 0.7416453684 0.6805331581
0.3825028247 0.7223944021 0.4729575596
0.8847594961 0.7081016840 0.1966364495
0.4772248156 0.4311294263 0.6832610662
0.4253963048 0.2084708820 0.3714706097
0.6097552261 0.8319394417 0.3353924707
0.9700529303 0.3240867624 0.8146636906
0.2585213659 0.5529699357 0.5459692782
0.2291914893 0.9307090822 0.6616519709
0.3543243687 0.9740187688 0.2511761406
0.9684113456 0.4470163063 0.9437706408
0.8064766958 0.6353329248 0.1658948840
0.8426085708 0.7649926750 0.2024156022
0.3401928626 0.8015313278 0.3653066378
0.5599819154 0.6615067803 0.6591731199
0.2809284220 0.9143720092 0.7183846888
0.8449242301 0.1225689493 0.1249369016
0.8353844362 0.2054306101 0.8536465341
0.5306739319 0.9133057766 0.9249101626
0.6514541370 0.6033294501 0.0852280652
0.9168337515 0.1273658600 0.1847974783
0.0636289790 0.8951909952 0.4629350837
0.9279099260 0.1754410467 0.4015328409
0.3224244498 0.3580284166 0.5636212037
0.3253281380 0.6241311167 0.0897305161
0.2475883373 0.9092946553 0.5881373789
0.4631752189 0.7253186106 0.2158398709
0.3256052558 0.0094978635 0.7495019249
0.0850280763 0.9336299739 0.5263463038
0.2251960709 0.8781414526 0.9616248103
0.4330491646 0.5427241035 0.7420164621
0.3693863681 0.8318471375 0.7908241884
0.7567644420 0.0286631515 0.5992981475
0.8350018601 0.9362366364 0.5271688742
0.9747911679 0.9939534072 0.5322392788
0.9114513732 0.6064968204 0.0438142637
0.2235055083 0.8260601254 0.9871924007
0.2197719506 0.6548095418 0.3833812454
0.4066771902 0.6422596072 0.2096910684
0.0456407720 0.3853402030 0.8350975785
0.1917251842 0.6785437555 0.6474330572
0.7629045132 0.2705206843 0.0610138023
0.2031599308 0.4349623816 0.3836362881
0.0866471569 0.0385066569 0.9507582502
0.6274688300 0.4329049737 0.1404538069
0.4065679578 0.3587894270 0.2998350825
0.3460044804 0.0340082917 0.7444520525
0.2587080111 0.8366224855 0.1341925862
0.7976937172 0.4287088466 0.6671538606
0.7827603594 0.9864193397 0.5060668200
0.8851083922 0.4638251896 0.1639516775
0.3154908416 0.1684915697 0.7716807945
0.8504746641 0.3185911558 0.9282393300
0.7463255803 0.2724915533 0.5334946739
0.3551672695 0.3255214379 0.4886800484
0.3000265156 0.3873567830 0.5307044531
0.5012444163 0.9339836595 0.2950556886
0.1526714610 0.5757726878 0.8345456928
0.9778086853 0.3087166584 0.1180867439
0.4286712493 0.6413221339 0.0362894150
0.5137113456 0.3150017918 0.9720341656
0.1259740917 0.1221530598 0.7080980012
0.4356105767 0.6903993865 0.9579429748
0.9525081541 0.0851384567 0.4863265914
0.2146227964 0.8914935262 0.2224078199
0.7049544850 0.3319274688 0.6696556991
0.3475182382 0.1613466776 0.6194438868
0.8424643856 0.1143818160 0.1400265033
0.6133669097 0.9116443028 0.8228689344
0.1974331021 0.7235292654 0.9526984750
0.4467827753 0.4104972234 0.7543864704
0.2459214601 0.6527347302 0.4659350908
0.3131669077 0.9091875368 0.0708487934
0.1529608744 0.1175292244 0.3954949127
0.3359452116 0.6292554882 0.9754178203
0.6147201675 0.5072523219 0.2041474051
0.2979717667 0.8165535573 0.3027446793
0.2742991892 0.1810068529 0.7177781840
0.3754317286 0.3925599405 0.0016419655
0.7993220568 0.9451399342 0.7277893003
0.3304277802 0.3781943589 0.5600156778
0.4610188630 0.9620513035 0.0481623911
0.9292702835 0.8934202042 0.6065371178
0.2551812008 0.1240283997 0.8406976029
0.5332731343 0.1863092435 0.5413637118
0.0932530028 0.6125805375 0.0754535505
0.8954675159 0.7391537715 0.7948370042
0.5910870545 0.0118919937 0.8349949751
0.0610390204 0.9116494330 0.5848132363
0.1215938567 0.4239623990 0.5457871717
0.4192340323 0.8890973344 0.2940508131
0.0157918991 0.0019738782 0.4734327317
0.1192318493 0.1851220139 0.3830651176
0.3514404406 0.8491940252 0.4176116552
0.1461385659 0.6975479485 0.6344269002
0.2764804480 0.5156676490 0.5312075780
0.1634758854 0.0101843891 0.8701332584
0.7515921945 0.0109872429 0.0226244566
0.6523541193 0.3042130817 0.4001381532
0.9078746082 0.8262173771 0.6179522987
0.2033338144 0.7349249493 0.4311930906
0.7325904264 0.0021342271 0.8986297515
0.0598512611 0.8627034129 0.3007504768
0.5760186322 0.0687543770 0.0915136876
0.0390440217 0.4685557042 0.5508887472
0.9763278670 0.5877422348 0.7063103473
0.5881348776 0.1773109489 0.1365927813
0.1030067777 0.8460084787 0.4934101820
0.2559162845 0.2563487487 0.8569978568
0.2898759508 0.2446610181 0.3891849673
0.6282424610 0.6181895785 0.9182274353
0.2716415917 0.1022493834 0.7914302531
0.3965045269 0.6715513723 0.5954234171
0.9354787727 0.2945426165 0.2238520509
0.3866560719 0.5475167466 0.7447743513
0.6773487408 0.1032328925 0.8657525854
0.3534099972 0.9545988930 0.4785997638
0.8094615187 0.1285993873 0.7581448679
0.8843595342 0.8359967050 0.8888528594
0.9812873377 0.0524213656 0.8213963251
0.1093804771 0.5309732535 0.7596320770
0.9808778870 0.1012045425 0.9529948809
0.8640241464 0.8337460724 0.6109667662
0.6250353180 0.3572273331 0.2011952665
0.1251641099 0.9848200479 0.8630916084
0.6154199410 0.3770523430 0.4358311707
0.7466500953 0.9619215868 0.2965886687
0.9810626501 0.8197155313 0.9330308165
0.1443669454 0.9371986276 0.3593786953
0.5262418070 0.7404861792 0.3651868230
0.4102031639 0.3860220298 0.8270995542
0.5774367332 0.9830181291 0.3870196092
0.7739769328 0.6785773140 0.7772738198
0.6756761514 0.7445562329 0.1308019006
0.4228043848 0.1642814259 0.8662383962
0.1283236328 0.2466768154 0.1277501981
0.1709075171 0.6581624120 0.3207768239
0.4423219098 0.2794097305 0.8181724883
0.0541416928 0.5468889888 0.6369994774
0.9740891562 0.9368061947 0.0411661018
0.7522992826 0.2649013862 0.8624628398
0.2164390088 0.9282534011 0.4452239557
0.5801356965 0.2870012357 0.9579134204
0.4731040694 0.1402656105 0.3483275122
0.3098730443 0.1825813124 0.1676869909
0.8676328838 0.3325049538 0.9687151326
0.2948410483 0.3850028640 0.6232417218
0.1795496558 0.3351901753 0.5209714467
0.6049063289 0.2775869213 0.4516008976
0.4021285474 0.6863420864 0.4263716332
0.2315162733 0.5323906428 0.8292066354
0.2386544233 0.9729181431 0.2161499756
0.0788030538 0.8913740176 0.1312764051
0.7921110000 0.2826887803 0.2072736216
0.7907071570 0.5510414928 0.4496969662
0.5453811834 0.8642054732 0.7845751422
0.0872421097 0.2193220842 0.3090992706
0.1985855682 0.2870643158 0.5355359508
0.3290031584 0.0831876242 0.2368801779
0.7946133928 0.9478267149 0.9050986177
0.8097017288 0.0275131127 0.2727696448
0.3643236632 0.5434864270 0.3591424179
0.2055723314 0.6109414933 0.1550859802
0.5309279885 0.8854973141 0.2920546297
0.9789039198 0.2381241503 0.5706327203
0.9434821538 0.1341466401 0.5699133117
0.8886102109 0.9558844517 0.3139598505
0.0875678564 0.9286574496 0.5402983959
0.5618974941 0.5504229199 0.4561334885
0.2047149659 0.6987002012 0.5762613536
0.3105523821 0.9855316177 0.8843214484
0.7663875702 0.4119597450 0.5061436329
0.9846739138 0.0813444949 0.0787925008
0.8686672741 0.3887145792 0.0755207233
0.5942816163 0.8171633034 0.5612304623
0.7164085606 0.5144130457 0.5928710820
0.2019078203 0.0983723051 0.1844457578
0.8682010653 0.0314551244 0.0191314568
0.0158916823 0.3157934457 0.9387047655
0.0748552901 0.9010235578 0.6392504491
0.5869287264 0.2790625825 0.2449520691
0.4981765664 0.7253766682 0.5666800208
0.7403744905 0.9318018854 0.4118628419
0.7813617321 0.1639821751 0.9624024220
0.8253680737 0.8259038346 0.2843347638
0.0671130577 0.5545246675 0.5361850603
0.6981420097 0.0667713258 0.6065735584
0.0659293489 0.4932809568 0.2607650326
0.7599152553 0.4792642174 0.7934095815
0.1227580488 0.5782710863 0.3408004298
0.2635538004 0.3466348298 0.9692132703
0.4622480844 0.7432181578 0.9372878264
0.2061414935 0.2813036508 0.5150509670
0.6622362313 0.0535026549 0.4232060127
0.8768097891 0.2623022075 0.0523198514
0.1975192423 0.6012156393 0.8028946824
0.8222161063 0.1226758537 0.3214462116
0.8511500022 0.3514016535 0.4321199252
0.7281966246 0.8270359052 0.7276390080
0.4548072663 0.3611101509 0.5476244114
0.8067091144 0.4676975902 0.6880674616
0.6333846115 0.6684701494 0.1873610609
0.8708357373 0.2871401204 0.4098896032
0.8301616356 0.3607007404 0.4627699705
0.9533966987 0.1591846902 0.9373744833
0.6566601991 0.4224594358 0.9881347024
0.5978641938 0.1986865251 0.0501838967
0.3110627577 0.8004447609 0.7909097392
0.0250442195 0.4552266314 0.6167485923
0.7163775596 0.9976552073 0.5874670245
0.7314304143 0.2282429039 0.2019695470
0.4148559290 0.7867074261 0.3511835690
0.0202357381 0.2663155503 0.3441863803
0.5142631099 0.3286140125 0.9121912639
0.9677315346 0.3645795052 0.6592891336
0.5341566851 0.5353173639 0.6946935319
0.8600488636 0.9131716267 0.3596797192
0.1362824646 0.4639953845 0.9915804176
0.7284394846 0.5047605800 0.3479729333
0.6056041404 0.5431505320 0.8784605834
0.8527731325 0.8120857271 0.1137003654
0.1217048397 0.3906755261 0.5117896359
0.8599084024 0.9328102422 0.4520403648
0.5150949806 0.4079491438 0.9421605072
0.7773312164 0.3394297624 0.1517561502
0.7858309434 0.7487550413 0.5880392575
0.8182627382 0.3293200712 0.1544651562
0.7890916484 0.2086732534 0.6124712038
0.5898070785 0.2713959492 0.0031602984
0.9208191788 0.1634285208 0.2398021768
0.3394421048 0.1523840954 0.0931842222
0.1759096862 0.8594875176 0.1243398540
0.9882834852 0.0846327102 0.6350700916
0.1996644756 0.3108162383 0.6651026688
0.4412353246 0.8845495129 0.0699130706
0.7077980077 0.3363769610 0.2092638304
0.0009704763 0.7476596348 0.8652861524
0.2556093386 0.4548524980 0.9115325316
